2.6-06Me	2.75	-4.86	8.68 7.648 1.032 0.541034132 7.41085271318 14.1358918923
2.6-07H	0.77	-6.75	9.033 7.553 1.48 0.75849971 5.10337837838 9.95781527721
2.6-07Me	0.98	-5.95	8.593 7.445 1.148 0.588398669 6.48519163763 12.6529857939
2.6-08H	3.79	-4.76	8.35 7.147 1.203 0.649992102 5.94098088113 10.9955182194
2.6-08Me	3.99	-5.43	8.637 7.675 0.962 0.497261709 7.97817047817 15.4345284607
2.6-09H	2.02	-5.89	8.247 6.977 1.27 0.663662741 5.4937007874 10.5128698192
2.6-09Me	2.22	-5.17	8.52 7.387 1.133 0.570905479 6.51985878199 12.9390945992
2.6-10H	2.83	-4.99	8.194 6.744 1.45 0.729661997 4.65103448276 9.24263566929
2.6-10Me	3.04	-4.98	8.736 7.404 1.332 0.64967157 5.55855855856 11.3965276332
2.6-11H	3.23	-4.9	8.403 6.975 1.428 0.715664844 4.88445378151 9.74618225064
2.6-11Me	3.44	-5.17	8.617 7.24 1.377 0.684770886 5.25780682643 10.5728794083
2.6-12H	1.46	-6.05	8.291 6.685 1.606 0.7994315 4.16251556663 8.36219238296
2.6-12Me	1.67	-5.47	8.783 7.342 1.441 0.690570438 5.09507286607 10.6317901781
2.6-13H	3.69	-4.81	9.485 8.447 1.038 0.544520974 8.13776493256 15.512717422
2.6-13Me	3.9	-5.58	9.323 8.367 0.956 0.496715031 8.75209205021 16.8446684272
2.6-14H	4.1	-4.97	9.457 8.334 1.123 0.584749187 7.42119323241 14.2522643644
2.6-14Me	4.3	-5.77	9.406 8.489 0.917 0.479203974 9.25736095965 17.7147946607
2.6-15H	2.33	-5.34	9.121 7.737 1.384 0.714808715 5.59031791908 10.8238747481
2.6-15Me	2.53	-5.03	9.399 8.284 1.115 0.547811531 7.42959641256 15.1219890988
2.6-16H	4.39	-5.23	8.952 7.604 1.348 0.688823863 5.6409495549 11.0391065241
2.6-16Me	4.59	-8.26	9.434 8.219 1.215 0.582316773 6.7646090535 14.1143109405
2.6-17H	4.79	-5.89	9.075 7.716 1.359 0.677541074 5.67770419426 11.3882394678
2.6-17Me	5	-7.17	9.597 8.384 1.213 0.583961682 6.91178895301 14.3571063966
2.6-18H	3.02	-5.06	9.147 7.644 1.503 0.745290384 5.08582834331 10.2564049719
2.6-18Me	3.23	-5.48	9.506 8.107 1.399 0.679234985 5.79485346676 11.9354865091
2.7-01H	1.83	-6.71	7.543 6.281 1.262 0.678473377 4.97702060222 9.25754821475
2.7-01Me	2.03	-6.26	7.64 6.473 1.167 0.612339452 5.54670094259 10.5709341099
2.7-02H	2.23	-6.34	7.563 6.347 1.216 0.650035047 5.21957236842 9.76408891996
2.7-02Me	2.44	-5.75	8.001 6.838 1.163 0.608075738 5.8796216681 11.2453097084
2.7-03H	0.46	-8	7.658 6.295 1.363 0.714383767 4.61848862803 8.81179037205
2.7-03Me	0.67	-7.68	7.96 6.689 1.271 0.649432474 5.2627852085 10.2997621274
2.7-04H	2.14	-6.18	8.569 7.255 1.314 0.698629627 5.52130898021 10.3846154237
2.7-04Me	2.34	-5.72	8.966 7.752 1.214 0.634107499 6.38550247117 12.2250564963
2.7-05H	3.38	-5.23	8.206 7.058 1.148 0.614816026 6.14808362369 11.4798569028
2.7-05Me	3.59	-4.96	8.662 7.685 0.977 0.504817305 7.8659160696 15.2233291606
2.7-06H	2.54	-5.81	8.538 7.29 1.248 0.669225044 5.84134615385 10.8931966389
2.7-06Me	2.75	-5.3	9.004 7.823 1.181 0.613561557 6.62404741744 12.7501469262
2.7-07H	0.77	-7.5	8.64 7.263 1.377 0.718723152 5.27450980392 10.1054209535
2.7-07Me	0.98	-7.42	8.806 7.516 1.29 0.653969402 5.82635658915 11.4928924458
2.7-08H	3.79	-5.04	8.311 7.177 1.134 0.604119765 6.32892416226 11.8800946696
2.7-08Me	3.99	-4.9	8.749 7.669 1.08 0.567408342 7.10092592593 13.5158393565
2.7-09H	2.02	-6.95	8.158 6.946 1.212 0.632059866 5.73102310231 10.9894653555
2.7-09Me	2.22	-6.22	8.679 7.479 1.2 0.614844185 6.2325 12.1640574677
2.7-10H	2.83	-5.68	8.398 6.911 1.487 0.746480571 4.64761264291 9.25811101921
2.7-10Me	3.04	-5.33	8.692 7.279 1.413 0.690222225 5.15145081387 10.5458789015
2.7-11H	3.23	-5.42	8.589 7.175 1.414 0.710531039 5.07425742574 10.0980810213
2.7-11Me	3.44	-5.1	8.963 7.693 1.27 0.604105561 6.05748031496 12.7345293549
2.7-12H	1.46	-6.64	8.436 6.918 1.518 0.750895007 4.55731225296 9.21300572718
2.7-12Me	1.67	-6.64	8.786 7.324 1.462 0.700381945 5.00957592339 10.4571513476
2.7-13H	3.69	-4.93	9.32 8.086 1.234 0.669136814 6.55267423015 12.0842252747
2.7-13Me	3.9	-4.86	9.503 8.5 1.003 0.514897125 8.47457627119 16.5081519925
2.7-14H	4.1	-4.87	9.382 8.173 1.209 0.653404029 6.76013234078 12.5083403794
2.7-14Me	4.3	-5.01	9.679 8.556 1.123 0.586940983 7.61887800534 14.577274799
2.7-15H	2.33	-6.56	9.103 7.854 1.249 0.647275575 6.28823058447 12.1339353798
2.7-15Me	2.53	-5.81	9.533 8.313 1.22 0.621260172 6.81393442623 13.3808674283
2.7-16H	4.39	-5.12	9.137 7.831 1.306 0.645546997 5.99617151608 12.130797659
2.7-16Me	4.59	-5.43	9.33 8.084 1.246 0.601681706 6.48796147673 13.4356752406
2.7-17H	4.79	-5.33	9.467 8.058 1.409 0.706054859 5.71894960965 11.4127109208
2.7-17Me	5	-5.94	9.78 8.442 1.338 0.652245957 6.30941704036 12.9429702237
2.7-18H	3.02	-6	9.222 7.728 1.494 0.73626202 5.17269076305 10.4962632732
2.7-18Me	3.23	-5.43	9.132 7.861 1.271 0.597010151 6.18489378442 13.1672802997
2.8-01H	1.83	-6.36	7.214 5.915 1.299 0.700867893 4.55350269438 8.43953626507
2.8-01Me	2.03	-5.99	7.391 6.246 1.145 0.598457388 5.45502183406 10.4368333072
2.8-02H	2.23	-6	7.445 6.12 1.325 0.71189704 4.61886792453 8.5967487658
2.8-02Me	2.44	-5.57	7.786 6.497 1.289 0.663084852 5.04034134988 9.79814269683
2.8-03H	0.46	-7.14	7.253 5.888 1.365 0.714984126 4.31355311355 8.23514786677
2.8-03Me	0.67	-7.19	7.784 6.448 1.336 0.677041423 4.82634730539 9.52378950675
2.8-04H	2.14	-5.81	8.206 7.082 1.124 0.593113189 6.30071174377 11.9403852947
2.8-04Me	2.34	-5.38	8.209 7.117 1.092 0.574585251 6.5173992674 12.3863255933
2.8-05H	3.38	-5.22	8.108 6.854 1.254 0.67765637 5.46570972887 10.1142707476
2.8-05Me	3.59	-5.01	8.275 7.211 1.064 0.552926852 6.7772556391 13.0415080655
2.8-06H	2.54	-5.44	8.066 6.882 1.184 0.631225727 5.8125 10.9025974475
2.8-06Me	2.75	-5.09	8.529 7.42 1.109 0.582575478 6.69071235347 12.7365470745
2.8-07H	0.77	-6.6	8.886 7.481 1.405 0.705403346 5.32455516014 10.6052800039
2.8-07Me	0.98	-6.66	8.488 7.267 1.221 0.625303353 5.95167895168 11.6215593042
2.8-08H	3.79	-5.03	8.22 7.048 1.172 0.627506797 6.01365187713 11.2317508491
2.8-08Me	3.99	-5.08	8.333 7.24 1.093 0.561144925 6.62397072278 12.9021927802
2.8-09H	2.02	-6.15	8.144 6.88 1.264 0.658816767 5.44303797468 10.4429643334
2.8-09Me	2.22	-5.7	8.268 7.181 1.087 0.548560572 6.60625574977 13.090623655
2.8-10H	2.83	-5.31	8.081 6.561 1.52 0.761747425 4.31644736842 8.6130911437
2.8-10Me	3.04	-5.1	8.22 6.86 1.36 0.663439724 5.04411764706 10.3400501234
2.8-11H	3.23	-5.19	8.085 6.651 1.434 0.712276197 4.63807531381 9.33766989268
2.8-11Me	3.44	-5.13	8.199 6.855 1.344 0.653956871 5.10044642857 10.4823426498
2.8-12H	1.46	-5.89	8.162 6.538 1.624 0.800054088 4.02586206897 8.17194749463
2.8-12Me	1.67	-6.05	8.562 7.047 1.515 0.717457336 4.65148514851 9.82218683454
2.8-13H	3.69	-5.03	8.727 7.494 1.233 0.663130575 6.07785888078 11.3009417489
2.8-13Me	3.9	-5.21	9.443 8.381 1.062 0.540471407 7.89171374765 15.5068332782
2.8-14H	4.1	-5.16	9.396 8.234 1.162 0.612279355 7.08605851979 13.4481098093
2.8-14Me	4.3	-5.48	9.101 8.116 0.985 0.515035567 8.23959390863 15.7581350105
2.8-15H	2.33	-5.58	9.2 7.834 1.366 0.716432589 5.73499267936 10.9347342936
2.8-15Me	2.53	-5.26	8.912 7.721 1.191 0.607634418 6.48278757347 12.7066534931
2.8-16H	4.39	-5.44	8.835 7.391 1.444 0.723055119 5.11842105263 10.2219039818
2.8-16Me	4.59  	NA	9.159 7.848 1.311 0.63700231 5.98627002288 12.3202064997
2.8-17H	4.79	-8.27	8.943 7.568 1.375 0.6870615 5.504 11.0150255836
2.8-17Me	5	-6.88	9.439 8.079 1.36 0.655618973 5.94044117647 12.3227062253
2.8-18H	3.02	-5.27	8.917 7.413 1.504 0.736824971 4.92885638298 10.0607339487
2.8-18Me	3.23	-5.29	9.233 7.819 1.414 0.670282328 5.5297029703 11.6652336984
hexa_19_	-5.26	
